path,label,label_id
..\data\audio\18022026\go\17c94b23_nohash_0.wav,go,0
..\data\audio\18022026\go\1887fe04_nohash_0.wav,go,0
..\data\audio\18022026\go\18c54a68_nohash_0.wav,go,0
..\data\audio\18022026\go\190821dc_nohash_0.wav,go,0
..\data\audio\18022026\go\190821dc_nohash_1.wav,go,0
..\data\audio\18022026\go\1942abd7_nohash_0.wav,go,0
..\data\audio\18022026\go\1942abd7_nohash_1.wav,go,0
..\data\audio\18022026\go\19785c4e_nohash_0.wav,go,0
..\data\audio\18022026\go\19785c4e_nohash_2.wav,go,0
..\data\audio\18022026\go\1995cf9e_nohash_0.wav,go,0
..\data\audio\18022026\go\1995cf9e_nohash_1.wav,go,0
..\data\audio\18022026\go\1a673010_nohash_0.wav,go,0
..\data\audio\18022026\go\1aed7c6d_nohash_0.wav,go,0
..\data\audio\18022026\go\1b4c9b89_nohash_4.wav,go,0
..\data\audio\18022026\go\1bb574f9_nohash_1.wav,go,0
..\data\audio\18022026\go\1bb6ed89_nohash_0.wav,go,0
..\data\audio\18022026\go\1bc45db9_nohash_0.wav,go,0
..\data\audio\18022026\go\1bc45db9_nohash_1.wav,go,0
..\data\audio\18022026\go\1c6e5447_nohash_2.wav,go,0
..\data\audio\18022026\go\1cc80e39_nohash_0.wav,go,0
..\data\audio\18022026\go\1cc80e39_nohash_2.wav,go,0
..\data\audio\18022026\go\1cec8d71_nohash_1.wav,go,0
..\data\audio\18022026\go\1d919a90_nohash_0.wav,go,0
..\data\audio\18022026\go\1e31353f_nohash_0.wav,go,0
..\data\audio\18022026\go\1e412fac_nohash_0.wav,go,0
..\data\audio\18022026\go\1e9b215e_nohash_1.wav,go,0
..\data\audio\18022026\go\1e9b215e_nohash_4.wav,go,0
..\data\audio\18022026\go\1ecfb537_nohash_0.wav,go,0
..\data\audio\18022026\go\1ed557b9_nohash_0.wav,go,0
..\data\audio\18022026\go\1fd85ee4_nohash_0.wav,go,0
..\data\audio\18022026\go\20174140_nohash_1.wav,go,0
..\data\audio\18022026\go\21832144_nohash_3.wav,go,0
..\data\audio\18022026\go\2197f41c_nohash_0.wav,go,0
..\data\audio\18022026\go\21e8c417_nohash_0.wav,go,0
..\data\audio\18022026\go\2275edbb_nohash_0.wav,go,0
..\data\audio\18022026\go\2296b1af_nohash_0.wav,go,0
..\data\audio\18022026\go\2335770e_nohash_1.wav,go,0
..\data\audio\18022026\go\23abe1c9_nohash_0.wav,go,0
..\data\audio\18022026\go\23abe1c9_nohash_1.wav,go,0
..\data\audio\18022026\go\24befdb3_nohash_0.wav,go,0
..\data\audio\18022026\go\24befdb3_nohash_3.wav,go,0
..\data\audio\18022026\go\25040e85_nohash_0.wav,go,0
..\data\audio\18022026\go\25040e85_nohash_1.wav,go,0
..\data\audio\18022026\go\2510c044_nohash_0.wav,go,0
..\data\audio\18022026\go\25132942_nohash_1.wav,go,0
..\data\audio\18022026\go\25132942_nohash_2.wav,go,0
..\data\audio\18022026\go\2579e514_nohash_1.wav,go,0
..\data\audio\18022026\go\264f471d_nohash_0.wav,go,0
..\data\audio\18022026\go\264f471d_nohash_1.wav,go,0
..\data\audio\18022026\go\26b28ea7_nohash_0.wav,go,0
..\data\audio\18022026\go\26b28ea7_nohash_1.wav,go,0
..\data\audio\18022026\go\26b28ea7_nohash_2.wav,go,0
..\data\audio\18022026\go\26e573a9_nohash_0.wav,go,0
..\data\audio\18022026\go\26e573a9_nohash_1.wav,go,0
..\data\audio\18022026\go\26e573a9_nohash_2.wav,go,0
..\data\audio\18022026\go\28ce0c58_nohash_1.wav,go,0
..\data\audio\18022026\go\28ce0c58_nohash_2.wav,go,0
..\data\audio\18022026\go\28ce0c58_nohash_3.wav,go,0
..\data\audio\18022026\go\28ce0c58_nohash_5.wav,go,0
..\data\audio\18022026\go\28e47b1a_nohash_2.wav,go,0
..\data\audio\18022026\go\28e47b1a_nohash_3.wav,go,0
..\data\audio\18022026\go\28ed6bc9_nohash_0.wav,go,0
..\data\audio\18022026\go\2903efb3_nohash_0.wav,go,0
..\data\audio\18022026\go\29b81b73_nohash_0.wav,go,0
..\data\audio\18022026\go\29fb33da_nohash_3.wav,go,0
..\data\audio\18022026\go\29fb33da_nohash_4.wav,go,0
..\data\audio\18022026\go\2aec99ec_nohash_0.wav,go,0
..\data\audio\18022026\go\2aec99ec_nohash_1.wav,go,0
..\data\audio\18022026\go\2bd2cad5_nohash_0.wav,go,0
..\data\audio\18022026\go\2bdbe5f7_nohash_3.wav,go,0
..\data\audio\18022026\go\2bdbe5f7_nohash_4.wav,go,0
..\data\audio\18022026\go\2be08ce4_nohash_0.wav,go,0
..\data\audio\18022026\go\2bfe70ef_nohash_0.wav,go,0
..\data\audio\18022026\go\2cf28b70_nohash_0.wav,go,0
..\data\audio\18022026\go\2d92f18b_nohash_0.wav,go,0
..\data\audio\18022026\go\2da58b32_nohash_0.wav,go,0
..\data\audio\18022026\go\2da58b32_nohash_4.wav,go,0
..\data\audio\18022026\go\2dce72b3_nohash_0.wav,go,0
..\data\audio\18022026\go\2df590cd_nohash_0.wav,go,0
..\data\audio\18022026\go\2e73212b_nohash_0.wav,go,0
..\data\audio\18022026\go\2f0a410b_nohash_1.wav,go,0
..\data\audio\18022026\go\2f813234_nohash_1.wav,go,0
..\data\audio\18022026\go\30137d34_nohash_0.wav,go,0
..\data\audio\18022026\go\30137d34_nohash_1.wav,go,0
..\data\audio\18022026\go\30802c5d_nohash_1.wav,go,0
..\data\audio\18022026\go\30a09789_nohash_0.wav,go,0
..\data\audio\18022026\go\30f31e42_nohash_0.wav,go,0
..\data\audio\18022026\go\31270cb2_nohash_0.wav,go,0
..\data\audio\18022026\go\31d31fa0_nohash_0.wav,go,0
..\data\audio\18022026\go\31e686d2_nohash_0.wav,go,0
..\data\audio\18022026\go\31e686d2_nohash_1.wav,go,0
..\data\audio\18022026\go\3209ec42_nohash_0.wav,go,0
..\data\audio\18022026\go\3209ec42_nohash_1.wav,go,0
..\data\audio\18022026\go\324210dd_nohash_3.wav,go,0
..\data\audio\18022026\go\324210dd_nohash_4.wav,go,0
..\data\audio\18022026\go\327289eb_nohash_0.wav,go,0
..\data\audio\18022026\go\329eab8a_nohash_0.wav,go,0
..\data\audio\18022026\go\333784b7_nohash_3.wav,go,0
..\data\audio\18022026\go\333784b7_nohash_4.wav,go,0
..\data\audio\18022026\go\338a40d6_nohash_0.wav,go,0
..\data\audio\18022026\go\33903159_nohash_0.wav,go,0
..\data\audio\18022026\go\33f60c62_nohash_0.wav,go,0
..\data\audio\18022026\go\3402e488_nohash_0.wav,go,0
..\data\audio\18022026\go\3402e488_nohash_2.wav,go,0
..\data\audio\18022026\go\340c8b10_nohash_0.wav,go,0
..\data\audio\18022026\go\34263ab3_nohash_0.wav,go,0
..\data\audio\18022026\go\34881b10_nohash_0.wav,go,0
..\data\audio\18022026\go\34ba417a_nohash_0.wav,go,0
..\data\audio\18022026\go\35d1b6ee_nohash_0.wav,go,0
..\data\audio\18022026\go\35d1b6ee_nohash_2.wav,go,0
..\data\audio\18022026\go\36050ef3_nohash_2.wav,go,0
..\data\audio\18022026\go\36050ef3_nohash_3.wav,go,0
..\data\audio\18022026\go\36050ef3_nohash_4.wav,go,0
..\data\audio\18022026\go\364f979f_nohash_1.wav,go,0
..\data\audio\18022026\go\364f979f_nohash_2.wav,go,0
..\data\audio\18022026\go\36de13e1_nohash_0.wav,go,0
..\data\audio\18022026\go\36de13e1_nohash_1.wav,go,0
..\data\audio\18022026\go\370844f7_nohash_1.wav,go,0
..\data\audio\18022026\go\370844f7_nohash_2.wav,go,0
..\data\audio\18022026\go\37b03ab1_nohash_0.wav,go,0
..\data\audio\18022026\go\37dca74f_nohash_2.wav,go,0
..\data\audio\18022026\go\37dca74f_nohash_4.wav,go,0
..\data\audio\18022026\go\37e8db82_nohash_0.wav,go,0
..\data\audio\18022026\go\37fc5d97_nohash_0.wav,go,0
..\data\audio\18022026\go\3847619e_nohash_1.wav,go,0
..\data\audio\18022026\go\38c388bc_nohash_0.wav,go,0
..\data\audio\18022026\go\38d78313_nohash_2.wav,go,0
..\data\audio\18022026\go\38d78313_nohash_3.wav,go,0
..\data\audio\18022026\go\3903b558_nohash_0.wav,go,0
..\data\audio\18022026\go\39543cfd_nohash_0.wav,go,0
..\data\audio\18022026\go\3983ba0d_nohash_0.wav,go,0
..\data\audio\18022026\go\39999a0f_nohash_0.wav,go,0
..\data\audio\18022026\go\39999a0f_nohash_1.wav,go,0
..\data\audio\18022026\go\39a12648_nohash_0.wav,go,0
..\data\audio\18022026\go\39a45230_nohash_0.wav,go,0
..\data\audio\18022026\go\39c13eed_nohash_0.wav,go,0
..\data\audio\18022026\go\3a182c98_nohash_0.wav,go,0
..\data\audio\18022026\go\3a182c98_nohash_1.wav,go,0
..\data\audio\18022026\go\3a789a0d_nohash_0.wav,go,0
..\data\audio\18022026\go\3b852f6f_nohash_0.wav,go,0
..\data\audio\18022026\go\3b853f44_nohash_0.wav,go,0
..\data\audio\18022026\go\3bc21161_nohash_0.wav,go,0
..\data\audio\18022026\go\3bc21161_nohash_2.wav,go,0
..\data\audio\18022026\go\3bc21161_nohash_3.wav,go,0
..\data\audio\18022026\go\3bfd30e6_nohash_0.wav,go,0
..\data\audio\18022026\go\3bfd30e6_nohash_3.wav,go,0
..\data\audio\18022026\go\3bfd30e6_nohash_4.wav,go,0
..\data\audio\18022026\go\3c165869_nohash_1.wav,go,0
..\data\audio\18022026\go\3c257192_nohash_0.wav,go,0
..\data\audio\18022026\go\3c257192_nohash_1.wav,go,0
..\data\audio\18022026\go\3c257192_nohash_2.wav,go,0
..\data\audio\18022026\go\3c257192_nohash_4.wav,go,0
..\data\audio\18022026\go\3c6d55b3_nohash_1.wav,go,0
..\data\audio\18022026\go\3c6d55b3_nohash_2.wav,go,0
..\data\audio\18022026\go\3c8836dc_nohash_0.wav,go,0
..\data\audio\18022026\go\3c8836dc_nohash_1.wav,go,0
..\data\audio\18022026\go\3cfc6b3a_nohash_0.wav,go,0
..\data\audio\18022026\go\3d53244b_nohash_0.wav,go,0
..\data\audio\18022026\go\3d53244b_nohash_1.wav,go,0
..\data\audio\18022026\go\3d53244b_nohash_3.wav,go,0
..\data\audio\18022026\go\3d53244b_nohash_4.wav,go,0
..\data\audio\18022026\go\3d6bee47_nohash_0.wav,go,0
..\data\audio\18022026\go\3d9200b9_nohash_0.wav,go,0
..\data\audio\18022026\go\3da7f617_nohash_0.wav,go,0
..\data\audio\18022026\go\3df9a3d4_nohash_0.wav,go,0
..\data\audio\18022026\go\3e31dffe_nohash_0.wav,go,0
..\data\audio\18022026\go\3e31dffe_nohash_2.wav,go,0
..\data\audio\18022026\go\3e3fa7fd_nohash_0.wav,go,0
..\data\audio\18022026\go\3e3fa7fd_nohash_1.wav,go,0
..\data\audio\18022026\go\3e549219_nohash_2.wav,go,0
..\data\audio\18022026\go\3efa7ec4_nohash_1.wav,go,0
..\data\audio\18022026\go\3f2b358d_nohash_0.wav,go,0
..\data\audio\18022026\go\3f2b358d_nohash_1.wav,go,0
..\data\audio\18022026\go\3f2b358d_nohash_2.wav,go,0
..\data\audio\18022026\go\3f2b358d_nohash_3.wav,go,0
..\data\audio\18022026\go\3fb8c268_nohash_0.wav,go,0
..\data\audio\18022026\go\3ffa3457_nohash_0.wav,go,0
..\data\audio\18022026\go\41474817_nohash_0.wav,go,0
..\data\audio\18022026\go\418e7158_nohash_0.wav,go,0
..\data\audio\18022026\go\418e7158_nohash_1.wav,go,0
..\data\audio\18022026\go\422d3197_nohash_0.wav,go,0
..\data\audio\18022026\go\4254621e_nohash_0.wav,go,0
..\data\audio\18022026\go\4254621e_nohash_1.wav,go,0
..\data\audio\18022026\go\4290ca61_nohash_1.wav,go,0
..\data\audio\18022026\go\4290ca61_nohash_2.wav,go,0
..\data\audio\18022026\go\439c84f4_nohash_1.wav,go,0
..\data\audio\18022026\go\439c84f4_nohash_3.wav,go,0
..\data\audio\18022026\go\44b5720d_nohash_0.wav,go,0
..\data\audio\18022026\go\44dad20e_nohash_0.wav,go,0
..\data\audio\18022026\go\45864319_nohash_0.wav,go,0
..\data\audio\18022026\go\45adf84a_nohash_1.wav,go,0
..\data\audio\18022026\go\460f2bad_nohash_0.wav,go,0
..\data\audio\18022026\go\46114b4e_nohash_0.wav,go,0
..\data\audio\18022026\go\4620dc14_nohash_0.wav,go,0
..\data\audio\18022026\go\4634529e_nohash_0.wav,go,0
..\data\audio\18022026\go\46a153d8_nohash_0.wav,go,0
..\data\audio\18022026\go\46a153d8_nohash_2.wav,go,0
..\data\audio\18022026\go\46a153d8_nohash_3.wav,go,0
..\data\audio\18022026\go\47565088_nohash_0.wav,go,0
..\data\audio\18022026\go\47565088_nohash_2.wav,go,0
..\data\audio\18022026\go\47565088_nohash_3.wav,go,0
..\data\audio\18022026\go\483e2a6f_nohash_1.wav,go,0
..\data\audio\18022026\go\483e2a6f_nohash_2.wav,go,0
..\data\audio\18022026\go\48463cbc_nohash_0.wav,go,0
..\data\audio\18022026\go\48a8a69d_nohash_0.wav,go,0
..\data\audio\18022026\go\4954abe8_nohash_0.wav,go,0
..\data\audio\18022026\go\49af4432_nohash_1.wav,go,0
..\data\audio\18022026\go\49af4432_nohash_2.wav,go,0
..\data\audio\18022026\go\4a1e736b_nohash_3.wav,go,0
..\data\audio\18022026\go\4a4e28f1_nohash_1.wav,go,0
..\data\audio\18022026\go\4abb2400_nohash_0.wav,go,0
..\data\audio\18022026\go\4b25f620_nohash_0.wav,go,0
..\data\audio\18022026\go\4b39347d_nohash_0.wav,go,0
..\data\audio\18022026\go\4c4d2526_nohash_0.wav,go,0
..\data\audio\18022026\go\4c77947d_nohash_0.wav,go,0
..\data\audio\18022026\go\4cb874bb_nohash_0.wav,go,0
..\data\audio\18022026\go\4ec7d027_nohash_0.wav,go,0
..\data\audio\18022026\go\4f2ab70c_nohash_0.wav,go,0
..\data\audio\18022026\go\4f5c0b28_nohash_0.wav,go,0
..\data\audio\18022026\go\4f781a59_nohash_0.wav,go,0
..\data\audio\18022026\go\4fd4d073_nohash_1.wav,go,0
..\data\audio\18022026\go\4fe01997_nohash_0.wav,go,0
..\data\audio\18022026\go\4fe01997_nohash_1.wav,go,0
..\data\audio\18022026\go\50928b05_nohash_0.wav,go,0
..\data\audio\18022026\go\50a8ef27_nohash_0.wav,go,0
..\data\audio\18022026\go\50d1c8e3_nohash_0.wav,go,0
..\data\audio\18022026\go\51055bda_nohash_0.wav,go,0
..\data\audio\18022026\go\51055bda_nohash_1.wav,go,0
..\data\audio\18022026\go\51055bda_nohash_3.wav,go,0
..\data\audio\18022026\go\51995cea_nohash_0.wav,go,0
..\data\audio\18022026\go\51f4d5b0_nohash_0.wav,go,0
..\data\audio\18022026\go\52e228e9_nohash_0.wav,go,0
..\data\audio\18022026\go\530306f5_nohash_0.wav,go,0
..\data\audio\18022026\go\530306f5_nohash_1.wav,go,0
..\data\audio\18022026\go\53458368_nohash_0.wav,go,0
..\data\audio\18022026\go\53458368_nohash_1.wav,go,0
..\data\audio\18022026\go\538e1856_nohash_0.wav,go,0
..\data\audio\18022026\go\53d5b86f_nohash_0.wav,go,0
..\data\audio\18022026\go\551e42e8_nohash_0.wav,go,0
..\data\audio\18022026\go\553f1a79_nohash_2.wav,go,0
..\data\audio\18022026\go\55d3725a_nohash_0.wav,go,0
..\data\audio\18022026\go\5628d7b7_nohash_0.wav,go,0
..\data\audio\18022026\go\5628d7b7_nohash_1.wav,go,0
..\data\audio\18022026\go\5628d7b7_nohash_2.wav,go,0
..\data\audio\18022026\go\563aa4e6_nohash_4.wav,go,0
..\data\audio\18022026\go\56eab10e_nohash_2.wav,go,0
..\data\audio\18022026\go\56eb74ae_nohash_0.wav,go,0
..\data\audio\18022026\go\56eb74ae_nohash_2.wav,go,0
..\data\audio\18022026\go\56f8a100_nohash_0.wav,go,0
..\data\audio\18022026\go\5705a0f9_nohash_0.wav,go,0
..\data\audio\18022026\go\5828dfa2_nohash_1.wav,go,0
..\data\audio\18022026\go\589bce2c_nohash_0.wav,go,0
..\data\audio\18022026\go\590750e8_nohash_0.wav,go,0
..\data\audio\18022026\go\5a3712c9_nohash_0.wav,go,0
..\data\audio\18022026\go\5b1db3ee_nohash_0.wav,go,0
..\data\audio\18022026\go\5b26c81b_nohash_0.wav,go,0
..\data\audio\18022026\go\5c237956_nohash_0.wav,go,0
..\data\audio\18022026\go\5c39594f_nohash_0.wav,go,0
..\data\audio\18022026\go\5c39594f_nohash_2.wav,go,0
..\data\audio\18022026\go\5c39594f_nohash_4.wav,go,0
..\data\audio\18022026\go\5c8af87a_nohash_0.wav,go,0
..\data\audio\18022026\go\5c8af87a_nohash_1.wav,go,0
..\data\audio\18022026\go\5c8af87a_nohash_4.wav,go,0
..\data\audio\18022026\go\5e3dde6b_nohash_0.wav,go,0
..\data\audio\18022026\go\5eb5fc74_nohash_0.wav,go,0
..\data\audio\18022026\go\5eb5fc74_nohash_1.wav,go,0
..\data\audio\18022026\go\5efb758c_nohash_0.wav,go,0
..\data\audio\18022026\go\5f1b1051_nohash_0.wav,go,0
..\data\audio\18022026\go\5f8e50a0_nohash_0.wav,go,0
..\data\audio\18022026\go\5fadb538_nohash_0.wav,go,0
..\data\audio\18022026\go\5fadb538_nohash_1.wav,go,0
..\data\audio\18022026\go\5fadb538_nohash_2.wav,go,0
..\data\audio\18022026\go\5fadb538_nohash_3.wav,go,0
..\data\audio\18022026\go\5ff3f9a1_nohash_0.wav,go,0
..\data\audio\18022026\go\5ff3f9a1_nohash_1.wav,go,0
..\data\audio\18022026\go\6071a214_nohash_1.wav,go,0
..\data\audio\18022026\go\6078eb0d_nohash_0.wav,go,0
..\data\audio\18022026\go\611d2b50_nohash_0.wav,go,0
..\data\audio\18022026\go\617de221_nohash_0.wav,go,0
..\data\audio\18022026\go\617de221_nohash_1.wav,go,0
..\data\audio\18022026\go\617de221_nohash_2.wav,go,0
..\data\audio\18022026\go\617de221_nohash_3.wav,go,0
..\data\audio\18022026\go\61e50f62_nohash_0.wav,go,0
..\data\audio\18022026\go\620ff0fa_nohash_0.wav,go,0
..\data\audio\18022026\go\620ff0fa_nohash_1.wav,go,0
..\data\audio\18022026\go\625fd898_nohash_0.wav,go,0
..\data\audio\18022026\go\62641b88_nohash_0.wav,go,0
..\data\audio\18022026\go\62ef962d_nohash_0.wav,go,0
..\data\audio\18022026\go\62ff07ef_nohash_0.wav,go,0
..\data\audio\18022026\go\64574a99_nohash_0.wav,go,0
..\data\audio\18022026\go\64574a99_nohash_1.wav,go,0
..\data\audio\18022026\go\64f83f0e_nohash_0.wav,go,0
..\data\audio\18022026\go\65040d9b_nohash_0.wav,go,0
..\data\audio\18022026\go\653a48f5_nohash_0.wav,go,0
..\data\audio\18022026\go\659b7fae_nohash_1.wav,go,0
..\data\audio\18022026\go\65c73b55_nohash_0.wav,go,0
..\data\audio\18022026\go\65ec06e5_nohash_0.wav,go,0
..\data\audio\18022026\go\66041c69_nohash_0.wav,go,0
..\data\audio\18022026\go\66a412a7_nohash_0.wav,go,0
..\data\audio\18022026\go\66cff190_nohash_1.wav,go,0
..\data\audio\18022026\go\6727b579_nohash_2.wav,go,0
..\data\audio\18022026\go\67c7fecb_nohash_0.wav,go,0
..\data\audio\18022026\go\686d030b_nohash_0.wav,go,0
..\data\audio\18022026\go\686d030b_nohash_2.wav,go,0
..\data\audio\18022026\go\686d030b_nohash_3.wav,go,0
..\data\audio\18022026\go\692a88e6_nohash_1.wav,go,0
..\data\audio\18022026\go\692a88e6_nohash_3.wav,go,0
..\data\audio\18022026\go\692a88e6_nohash_4.wav,go,0
..\data\audio\18022026\go\69953f48_nohash_1.wav,go,0
..\data\audio\18022026\go\6a014b29_nohash_0.wav,go,0
..\data\audio\18022026\go\6a014b29_nohash_1.wav,go,0
..\data\audio\18022026\go\6aafb34f_nohash_0.wav,go,0
..\data\audio\18022026\go\6b7d5101_nohash_0.wav,go,0
..\data\audio\18022026\go\6b81fead_nohash_0.wav,go,0
..\data\audio\18022026\go\6b889021_nohash_0.wav,go,0
..\data\audio\18022026\go\6c0f6493_nohash_1.wav,go,0
..\data\audio\18022026\go\6c0f6493_nohash_2.wav,go,0
..\data\audio\18022026\go\6c0f6493_nohash_4.wav,go,0
..\data\audio\18022026\go\6c2dd2d5_nohash_0.wav,go,0
..\data\audio\18022026\go\6c429c7b_nohash_0.wav,go,0
..\data\audio\18022026\go\6c429c7b_nohash_2.wav,go,0
..\data\audio\18022026\go\6c429c7b_nohash_3.wav,go,0
..\data\audio\18022026\go\6c429c7b_nohash_4.wav,go,0
..\data\audio\18022026\go\6c968bd9_nohash_0.wav,go,0
..\data\audio\18022026\go\6c968bd9_nohash_4.wav,go,0
..\data\audio\18022026\go\6cf5459b_nohash_0.wav,go,0
..\data\audio\18022026\go\6cf5459b_nohash_1.wav,go,0
..\data\audio\18022026\go\6d2d3b0d_nohash_0.wav,go,0
..\data\audio\18022026\go\6d818f6c_nohash_1.wav,go,0
..\data\audio\18022026\go\6e2ef3d5_nohash_1.wav,go,0
..\data\audio\18022026\go\6f2c6f7e_nohash_0.wav,go,0
..\data\audio\18022026\go\6f3458b3_nohash_0.wav,go,0
..\data\audio\18022026\go\6f5b4d3d_nohash_0.wav,go,0
..\data\audio\18022026\go\6f7724f5_nohash_0.wav,go,0
..\data\audio\18022026\go\6f9088d7_nohash_1.wav,go,0
..\data\audio\18022026\go\6fca237d_nohash_0.wav,go,0
..\data\audio\18022026\go\7081436f_nohash_0.wav,go,0
..\data\audio\18022026\go\70a00e98_nohash_2.wav,go,0
..\data\audio\18022026\go\70a00e98_nohash_3.wav,go,0
..\data\audio\18022026\go\70a00e98_nohash_4.wav,go,0
..\data\audio\18022026\go\712e4d58_nohash_1.wav,go,0
..\data\audio\18022026\go\712e4d58_nohash_2.wav,go,0
..\data\audio\18022026\go\71e6ab20_nohash_1.wav,go,0
..\data\audio\18022026\go\7211390b_nohash_0.wav,go,0
