measurement_id,sequence_id,label_id,label,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0,92,3,circular,-85.2,-132.1,144.0,0.6,-0.15,1.27
0,93,3,circular,-85.3,-129.3,144.4,0.61,-0.13,1.26
0,94,3,circular,-85.6,-126.3,144.5,0.62,-0.1,1.24
0,95,3,circular,-86.2,-123.1,144.2,0.61,-0.07,1.22
0,96,3,circular,-87.0,-119.9,143.4,0.61,-0.03,1.2
0,97,3,circular,-88.2,-116.4,141.9,0.59,0.0,1.18
0,98,3,circular,-89.5,-112.8,139.5,0.55,0.04,1.15
0,99,3,circular,-91.1,-109.2,135.9,0.51,0.08,1.12
0,100,3,circular,-92.8,-105.6,130.2,0.47,0.12,1.09
0,101,3,circular,-94.7,-102.1,120.9,0.42,0.16,1.05
0,102,3,circular,-96.7,-99.2,104.4,0.38,0.2,1.02
0,103,3,circular,-98.9,-82.5,77.4,0.33,0.23,0.99
0,104,3,circular,-100.8,-82.4,46.6,0.28,0.27,0.95
0,105,3,circular,-102.3,-81.1,23.9,0.23,0.34,0.93
0,106,3,circular,-103.4,-79.5,9.5,0.22,0.44,0.91
0,107,3,circular,-104.4,-77.9,0.0,0.25,0.54,0.9
0,108,3,circular,-105.8,-76.1,-6.7,0.3,0.62,0.88
0,109,3,circular,-107.7,-73.8,-11.6,0.34,0.69,0.86
0,110,3,circular,-110.0,-71.1,-15.3,0.37,0.73,0.84
0,111,3,circular,-112.4,-68.2,-18.4,0.38,0.77,0.82
0,112,3,circular,-114.8,-65.2,-21.1,0.39,0.81,0.8
0,113,3,circular,-117.3,-62.2,-23.4,0.42,0.86,0.79
0,114,3,circular,-120.0,-59.2,-24.9,0.47,0.94,0.77
0,115,3,circular,-123.0,-55.8,-25.6,0.52,1.0,0.75
0,116,3,circular,-126.1,-52.0,-25.8,0.55,1.04,0.72
0,117,3,circular,-129.3,-48.2,-25.5,0.55,1.08,0.7
0,118,3,circular,-132.4,-44.3,-25.1,0.54,1.1,0.68
0,119,3,circular,-135.4,-40.7,-24.6,0.49,1.12,0.66
0,120,3,circular,-138.1,-37.5,-24.3,0.44,1.14,0.64
0,121,3,circular,-140.5,-34.5,-24.0,0.4,1.15,0.62
0,122,3,circular,-142.7,-31.5,-23.7,0.37,1.16,0.61
0,123,3,circular,-144.7,-28.3,-23.1,0.33,1.16,0.59
0,124,3,circular,-146.6,-24.9,-22.2,0.27,1.16,0.58
0,125,3,circular,-148.4,-21.5,-21.2,0.16,1.16,0.57
0,126,3,circular,-150.3,-18.5,-20.2,0.04,1.16,0.55
0,127,3,circular,-152.3,-15.9,-19.4,-0.09,1.16,0.55
0,128,3,circular,-154.4,-13.8,-18.9,-0.22,1.15,0.54
0,129,3,circular,-156.4,-12.1,-18.5,-0.32,1.15,0.54
0,130,3,circular,-158.2,-10.5,-18.4,-0.41,1.15,0.53
0,131,3,circular,-159.9,-9.1,-18.4,-0.47,1.15,0.53
0,132,3,circular,-161.5,-7.6,-18.6,-0.51,1.16,0.53
0,133,3,circular,-163.3,-5.9,-18.7,-0.53,1.16,0.53
0,134,3,circular,-165.1,-3.9,-18.5,-0.55,1.16,0.53
0,135,3,circular,-166.9,-1.5,-17.9,-0.59,1.15,0.52
0,136,3,circular,-168.5,0.9,-17.3,-0.65,1.14,0.52
0,137,3,circular,-170.1,3.0,-16.9,-0.7,1.12,0.52
0,138,3,circular,-171.8,4.4,-16.7,-0.73,1.1,0.52
0,139,3,circular,-173.6,5.4,-16.6,-0.73,1.09,0.52
0,140,3,circular,-175.5,6.3,-16.6,-0.7,1.09,0.52
0,141,3,circular,-177.3,7.5,-16.2,-0.67,1.08,0.52
0,142,3,circular,-179.2,9.0,-15.7,-0.67,1.07,0.52
0,143,3,circular,178.7,10.7,-15.1,-0.72,1.04,0.52
0,144,3,circular,176.4,12.2,-14.6,-0.78,1.01,0.53
0,145,3,circular,174.1,13.4,-14.3,-0.83,0.99,0.53
0,146,3,circular,171.9,14.3,-14.0,-0.87,0.96,0.53
0,147,3,circular,169.5,15.3,-13.8,-0.9,0.92,0.53
0,148,3,circular,167.0,16.4,-13.4,-0.95,0.85,0.53
0,149,3,circular,164.5,17.6,-13.0,-1.0,0.76,0.54
0,150,3,circular,162.2,18.8,-12.6,-1.05,0.66,0.53
0,151,3,circular,160.3,19.5,-12.2,-1.08,0.58,0.52
0,152,3,circular,158.9,19.6,-11.9,-1.11,0.53,0.51
0,153,3,circular,157.9,19.0,-11.6,-1.09,0.51,0.51
0,154,3,circular,157.2,18.1,-11.4,-1.05,0.5,0.51
0,155,3,circular,156.5,17.1,-11.0,-0.98,0.5,0.52
0,156,3,circular,155.7,16.6,-10.5,-0.91,0.5,0.52
0,157,3,circular,154.8,16.5,-9.8,-0.87,0.48,0.52
0,158,3,circular,154.1,16.8,-8.9,-0.84,0.44,0.52
0,159,3,circular,153.6,17.0,-7.9,-0.83,0.41,0.52
0,160,3,circular,153.4,17.0,-7.0,-0.8,0.39,0.52
0,161,3,circular,153.5,16.6,-6.0,-0.76,0.38,0.52
1,0,3,circular,-172.4,-8.9,24.5,-0.26,0.17,0.55
1,1,3,circular,-172.1,-9.1,24.4,-0.27,0.16,0.55
1,2,3,circular,-171.7,-9.3,24.3,-0.26,0.16,0.55
1,3,3,circular,-171.2,-9.5,24.3,-0.25,0.18,0.55
1,4,3,circular,-170.8,-9.6,24.4,-0.23,0.21,0.55
1,5,3,circular,-170.7,-9.5,24.6,-0.21,0.23,0.55
1,6,3,circular,-170.7,-9.5,24.7,-0.2,0.23,0.55
1,7,3,circular,-170.9,-9.5,24.8,-0.21,0.23,0.55
1,8,3,circular,-171.2,-9.6,24.9,-0.21,0.22,0.55
1,9,3,circular,-171.4,-9.7,24.9,-0.2,0.22,0.55
1,10,3,circular,-171.7,-9.7,24.9,-0.19,0.22,0.55
1,11,3,circular,-171.8,-9.5,25.0,-0.18,0.23,0.55
1,12,3,circular,-171.8,-9.1,25.0,-0.18,0.24,0.55
1,13,3,circular,-171.8,-8.7,25.2,-0.17,0.26,0.55
1,14,3,circular,-172.0,-8.3,25.3,-0.16,0.28,0.55
1,15,3,circular,-172.4,-8.0,25.3,-0.15,0.3,0.55
1,16,3,circular,-173.0,-7.8,25.2,-0.14,0.31,0.55
1,17,3,circular,-173.7,-7.6,25.1,-0.13,0.33,0.55
1,18,3,circular,-174.3,-7.3,25.2,-0.12,0.33,0.55
1,19,3,circular,-175.0,-6.9,25.4,-0.11,0.34,0.55
1,20,3,circular,-175.5,-6.4,25.7,-0.11,0.35,0.55
1,21,3,circular,-176.0,-5.9,26.2,-0.11,0.36,0.55
1,22,3,circular,-176.4,-5.4,26.7,-0.13,0.38,0.54
1,23,3,circular,-176.7,-5.0,27.2,-0.13,0.39,0.52
1,24,3,circular,-177.2,-4.6,27.7,-0.13,0.42,0.5
1,25,3,circular,-177.9,-4.1,28.4,-0.12,0.44,0.47
1,26,3,circular,-178.7,-3.5,29.1,-0.13,0.45,0.45
1,27,3,circular,-179.6,-3.0,29.9,-0.16,0.46,0.42
1,28,3,circular,179.6,-2.6,30.8,-0.2,0.46,0.39
1,29,3,circular,178.8,-2.4,31.8,-0.23,0.45,0.38
1,30,3,circular,178.1,-2.4,32.9,-0.26,0.45,0.38
1,31,3,circular,177.4,-2.4,34.0,-0.28,0.45,0.39
1,32,3,circular,176.6,-2.5,35.1,-0.29,0.46,0.41
1,33,3,circular,175.9,-2.5,36.3,-0.32,0.45,0.43
1,34,3,circular,175.4,-2.5,37.5,-0.35,0.44,0.44
1,35,3,circular,175.1,-2.7,38.8,-0.38,0.42,0.46
1,36,3,circular,175.1,-3.0,40.2,-0.41,0.4,0.48
1,37,3,circular,175.1,-3.4,41.6,-0.41,0.4,0.5
1,38,3,circular,175.0,-3.7,43.0,-0.4,0.41,0.53
1,39,3,circular,174.7,-3.9,44.4,-0.39,0.41,0.54
1,40,3,circular,174.5,-4.0,45.8,-0.38,0.41,0.56
1,41,3,circular,174.2,-4.1,47.3,-0.38,0.41,0.58
1,42,3,circular,174.0,-4.1,48.8,-0.38,0.4,0.6
1,43,3,circular,173.8,-4.1,50.4,-0.38,0.39,0.62
1,44,3,circular,173.6,-4.0,51.9,-0.37,0.39,0.64
1,45,3,circular,173.4,-3.8,53.3,-0.36,0.38,0.66
1,46,3,circular,173.2,-3.5,54.8,-0.36,0.38,0.67
1,47,3,circular,173.0,-3.1,56.3,-0.36,0.38,0.68
1,48,3,circular,172.9,-2.7,57.9,-0.38,0.38,0.66
1,49,3,circular,173.0,-2.5,59.6,-0.41,0.39,0.65
1,50,3,circular,173.1,-2.4,61.3,-0.44,0.4,0.64
1,51,3,circular,173.2,-2.3,63.2,-0.48,0.42,0.65
1,52,3,circular,173.5,-2.4,65.0,-0.53,0.42,0.68
1,53,3,circular,173.9,-2.5,66.9,-0.59,0.4,0.71
1,54,3,circular,174.5,-2.8,68.7,-0.66,0.38,0.75
1,55,3,circular,175.5,-3.4,70.6,-0.73,0.36,0.79
1,56,3,circular,176.8,-4.1,72.6,-0.78,0.33,0.82
1,57,3,circular,178.6,-5.1,74.7,-0.82,0.29,0.84
1,58,3,circular,-179.1,-6.5,76.9,-0.85,0.27,0.87
1,59,3,circular,-176.6,-8.2,79.2,-0.85,0.28,0.89
1,60,3,circular,-173.9,-9.9,81.4,-0.83,0.31,0.92
1,61,3,circular,-171.2,-11.7,83.8,-0.8,0.33,0.94
1,62,3,circular,-168.4,-13.3,86.3,-0.76,0.35,0.96
1,63,3,circular,-165.6,-15.0,88.9,-0.72,0.36,0.99
1,64,3,circular,-162.7,-163.5,91.5,-0.67,0.37,1.01
1,65,3,circular,-159.7,-161.8,94.2,-0.61,0.36,1.03
1,66,3,circular,-156.5,-160.0,96.8,-0.56,0.35,1.05
1,67,3,circular,-153.2,-158.0,99.5,-0.51,0.34,1.08
1,68,3,circular,-149.9,-155.8,102.2,-0.45,0.33,1.1
1,69,3,circular,-146.6,-153.7,104.8,-0.39,0.32,1.11
1,70,3,circular,-143.4,-151.8,107.4,-0.32,0.32,1.13
1,71,3,circular,-140.5,-150.2,110.1,-0.27,0.32,1.15
1,72,3,circular,-137.7,-149.0,112.8,-0.22,0.31,1.17
1,73,3,circular,-135.0,-148.2,115.6,-0.17,0.3,1.18
1,74,3,circular,-132.4,-147.8,118.5,-0.13,0.28,1.2
1,75,3,circular,-129.8,-147.8,121.5,-0.09,0.25,1.22
1,76,3,circular,-127.3,-148.0,124.3,-0.04,0.22,1.24
1,77,3,circular,-125.0,-148.1,127.0,0.01,0.18,1.26
1,78,3,circular,-122.9,-147.9,129.5,0.06,0.13,1.27
1,79,3,circular,-120.8,-147.4,131.9,0.09,0.08,1.28
1,80,3,circular,-118.7,-146.7,134.1,0.12,0.03,1.29
1,81,3,circular,-116.7,-146.0,136.1,0.17,-0.01,1.3
1,82,3,circular,-114.8,-145.3,138.1,0.23,-0.03,1.31
1,83,3,circular,-113.1,-144.4,140.0,0.3,-0.04,1.31
1,84,3,circular,-111.7,-143.0,141.8,0.36,-0.05,1.31
1,85,3,circular,-110.3,-141.2,143.5,0.41,-0.07,1.31
1,86,3,circular,-109.0,-139.1,145.0,0.43,-0.09,1.31
1,87,3,circular,-107.7,-137.0,146.5,0.45,-0.11,1.3
1,88,3,circular,-106.4,-134.6,148.0,0.46,-0.14,1.3
1,89,3,circular,-104.9,-132.2,149.6,0.47,-0.16,1.29
1,90,3,circular,-103.3,-129.6,151.2,0.48,-0.15,1.28
1,91,3,circular,-101.7,-127.0,152.9,0.51,-0.13,1.27
1,92,3,circular,-100.0,-124.2,154.6,0.54,-0.1,1.25
1,93,3,circular,-98.3,-121.3,156.4,0.56,-0.06,1.24
1,94,3,circular,-96.7,-118.2,158.3,0.59,-0.01,1.22
1,95,3,circular,-95.1,-115.1,160.3,0.61,0.04,1.2
1,96,3,circular,-93.7,-111.9,162.4,0.62,0.09,1.18
1,97,3,circular,-92.3,-108.5,164.8,0.63,0.14,1.15
1,98,3,circular,-91.0,-104.9,168.0,0.63,0.19,1.13
1,99,3,circular,-89.7,-101.4,172.9,0.63,0.23,1.1
1,100,3,circular,-88.6,-98.1,-178.7,0.62,0.28,1.07
1,101,3,circular,-87.6,-95.3,-162.8,0.59,0.32,1.04
1,102,3,circular,-86.7,-93.7,-130.6,0.57,0.35,1.02
1,103,3,circular,-86.0,-94.0,-90.9,0.57,0.39,1.0
1,104,3,circular,-85.3,-84.3,-66.5,0.57,0.43,0.98
1,105,3,circular,-84.7,-82.0,-53.9,0.58,0.47,0.96
1,106,3,circular,-84.2,-79.3,-46.9,0.57,0.51,0.94
1,107,3,circular,-83.8,-76.6,-42.9,0.56,0.56,0.92
1,108,3,circular,-83.6,-74.1,-40.6,0.54,0.62,0.9
1,109,3,circular,-83.5,-71.9,-39.3,0.55,0.68,0.88
1,110,3,circular,-83.7,-69.6,-38.1,0.57,0.73,0.86
1,111,3,circular,-84.0,-67.0,-36.7,0.62,0.78,0.84
1,112,3,circular,-84.6,-63.9,-35.0,0.64,0.84,0.82
1,113,3,circular,-85.6,-60.6,-33.2,0.65,0.9,0.79
1,114,3,circular,-87.1,-57.3,-31.3,0.63,0.97,0.77
1,115,3,circular,-89.0,-54.1,-29.5,0.6,1.02,0.74
1,116,3,circular,-91.1,-51.1,-28.0,0.54,1.05,0.72
1,117,3,circular,-93.5,-48.3,-26.7,0.49,1.05,0.7
1,118,3,circular,-96.0,-45.7,-25.9,0.43,1.06,0.69
1,119,3,circular,-98.6,-43.2,-25.2,0.39,1.08,0.67
1,120,3,circular,-101.5,-40.5,-24.5,0.36,1.1,0.65
1,121,3,circular,-104.7,-37.7,-23.6,0.33,1.12,0.64
1,122,3,circular,-108.2,-34.6,-22.4,0.28,1.13,0.62
1,123,3,circular,-112.0,-31.6,-21.0,0.2,1.13,0.6
1,124,3,circular,-115.8,-28.9,-19.9,0.1,1.13,0.59
1,125,3,circular,-119.7,-26.7,-19.2,-0.01,1.14,0.58
1,126,3,circular,-123.5,-25.0,-18.9,-0.12,1.14,0.57
1,127,3,circular,-127.0,-23.4,-19.0,-0.2,1.14,0.56
1,128,3,circular,-130.2,-21.8,-19.3,-0.27,1.15,0.53
1,129,3,circular,-133.0,-20.0,-19.5,-0.31,1.15,0.51
1,130,3,circular,-135.6,-18.2,-19.7,-0.34,1.16,0.49
1,131,3,circular,-138.1,-16.5,-19.7,-0.35,1.16,0.47
1,132,3,circular,-140.8,-14.8,-19.6,-0.38,1.16,0.45
1,133,3,circular,-143.7,-13.4,-19.5,-0.42,1.16,0.41
1,134,3,circular,-146.6,-12.1,-19.3,-0.46,1.16,0.36
1,135,3,circular,-149.3,-11.0,-19.2,-0.5,1.15,0.31
1,136,3,circular,-151.6,-10.0,-18.9,-0.54,1.13,0.26
1,137,3,circular,-153.6,-9.0,-18.7,-0.55,1.11,0.24
1,138,3,circular,-155.4,-8.2,-18.3,-0.54,1.12,0.23
1,139,3,circular,-157.2,-7.3,-17.4,-0.51,1.12,0.22
1,140,3,circular,-158.9,-6.0,-16.4,-0.52,1.09,0.22
1,141,3,circular,-160.6,-4.7,-15.3,-0.56,1.03,0.22
1,142,3,circular,-162.5,-3.5,-14.2,-0.59,0.97,0.22
1,143,3,circular,-164.3,-2.5,-13.2,-0.62,0.88,0.23
1,144,3,circular,-166.0,-1.7,-12.1,-0.65,0.8,0.25
1,145,3,circular,-167.5,-1.0,-11.0,-0.68,0.73,0.28
1,146,3,circular,-168.9,-0.4,-9.9,-0.69,0.67,0.32
1,147,3,circular,-170.1,0.2,-8.7,-0.7,0.62,0.36
1,148,3,circular,-171.3,0.8,-7.4,-0.7,0.57,0.4
1,149,3,circular,-172.3,1.5,-6.1,-0.7,0.52,0.42
1,150,3,circular,-173.1,2.4,-4.8,-0.71,0.47,0.44
1,151,3,circular,-173.8,3.1,-3.5,-0.72,0.42,0.46
1,152,3,circular,-174.3,3.6,-2.4,-0.73,0.38,0.47
1,153,3,circular,-174.7,3.7,-1.3,-0.74,0.34,0.48
1,154,3,circular,-175.0,3.6,-0.3,-0.73,0.31,0.48
1,155,3,circular,-175.2,3.2,0.6,-0.71,0.3,0.49
1,156,3,circular,-175.2,2.9,1.5,-0.68,0.29,0.49
1,157,3,circular,-175.3,2.6,2.5,-0.65,0.28,0.49
1,158,3,circular,-175.2,2.4,3.3,-0.63,0.26,0.5
1,159,3,circular,-175.0,2.1,3.9,-0.61,0.25,0.5
2,0,3,circular,-161.1,-6.3,24.5,-0.1,0.29,0.55
2,1,3,circular,-161.4,-5.7,24.8,-0.1,0.27,0.55
2,2,3,circular,-161.6,-5.0,25.2,-0.1,0.27,0.55
2,3,3,circular,-161.8,-4.2,25.6,-0.11,0.27,0.55
2,4,3,circular,-161.9,-3.5,26.1,-0.12,0.27,0.55
2,5,3,circular,-162.0,-2.8,26.5,-0.12,0.28,0.55
2,6,3,circular,-162.2,-2.2,27.0,-0.11,0.29,0.55
2,7,3,circular,-162.5,-1.5,27.4,-0.1,0.31,0.56
2,8,3,circular,-163.0,-0.6,28.0,-0.08,0.34,0.56
2,9,3,circular,-163.7,0.4,28.6,-0.08,0.37,0.56
2,10,3,circular,-164.6,1.7,29.4,-0.09,0.38,0.55
2,11,3,circular,-165.6,3.0,30.3,-0.12,0.37,0.54
2,12,3,circular,-166.7,4.1,31.1,-0.17,0.36,0.52
2,13,3,circular,-167.7,5.2,31.9,-0.22,0.34,0.5
2,14,3,circular,-168.8,6.1,32.6,-0.28,0.33,0.47
2,15,3,circular,-169.7,6.8,33.5,-0.33,0.32,0.44
2,16,3,circular,-170.6,7.4,34.4,-0.38,0.3,0.41
2,17,3,circular,-171.5,7.8,35.4,-0.42,0.28,0.38
2,18,3,circular,-172.5,8.1,36.3,-0.44,0.28,0.35
2,19,3,circular,-173.5,8.3,37.3,-0.45,0.3,0.32
2,20,3,circular,-174.6,8.6,38.4,-0.47,0.33,0.3
2,21,3,circular,-175.8,9.0,39.6,-0.51,0.36,0.28
2,22,3,circular,-177.0,9.4,41.1,-0.55,0.38,0.28
2,23,3,circular,-178.0,9.8,42.8,-0.59,0.39,0.28
2,24,3,circular,-179.0,10.1,44.7,-0.64,0.39,0.29
2,25,3,circular,-179.7,10.2,46.6,-0.68,0.38,0.3
2,26,3,circular,179.9,10.1,48.6,-0.72,0.38,0.31
2,27,3,circular,179.5,9.7,50.7,-0.73,0.39,0.32
2,28,3,circular,179.2,9.2,52.7,-0.73,0.41,0.34
2,29,3,circular,179.0,8.5,54.8,-0.71,0.44,0.38
2,30,3,circular,178.8,7.9,57.0,-0.69,0.46,0.42
2,31,3,circular,178.7,7.2,59.3,-0.67,0.48,0.46
2,32,3,circular,178.6,6.5,61.6,-0.65,0.49,0.51
2,33,3,circular,178.7,5.6,63.8,-0.64,0.5,0.56
2,34,3,circular,178.9,4.8,66.1,-0.63,0.5,0.63
2,35,3,circular,179.1,3.9,68.2,-0.63,0.5,0.69
2,36,3,circular,179.3,3.1,70.2,-0.63,0.5,0.74
2,37,3,circular,179.6,2.2,72.2,-0.63,0.5,0.78
2,38,3,circular,179.9,1.4,74.2,-0.64,0.49,0.81
2,39,3,circular,-179.6,0.6,76.2,-0.65,0.49,0.84
2,40,3,circular,-179.0,-0.3,78.3,-0.66,0.48,0.87
2,41,3,circular,-178.1,-1.4,80.4,-0.67,0.46,0.9
2,42,3,circular,-177.0,-2.7,82.5,-0.68,0.45,0.92
2,43,3,circular,-175.7,-4.1,84.6,-0.69,0.43,0.94
2,44,3,circular,-174.1,-5.8,86.7,-0.68,0.41,0.96
2,45,3,circular,-172.4,-7.6,88.9,-0.67,0.4,0.98
2,46,3,circular,-170.5,-170.5,91.1,-0.63,0.4,1.01
2,47,3,circular,-168.6,-168.6,93.4,-0.59,0.41,1.03
2,48,3,circular,-166.7,-166.7,95.6,-0.54,0.41,1.05
2,49,3,circular,-164.8,-164.9,97.8,-0.48,0.41,1.06
2,50,3,circular,-162.8,-163.2,100.1,-0.43,0.4,1.08
2,51,3,circular,-160.8,-161.4,102.4,-0.38,0.39,1.1
2,52,3,circular,-158.7,-159.6,104.8,-0.33,0.37,1.12
2,53,3,circular,-156.6,-157.9,107.3,-0.28,0.35,1.14
2,54,3,circular,-154.6,-156.4,109.8,-0.23,0.34,1.15
2,55,3,circular,-152.7,-155.2,112.3,-0.18,0.32,1.17
2,56,3,circular,-150.9,-154.3,114.9,-0.14,0.3,1.19
2,57,3,circular,-149.2,-153.5,117.5,-0.09,0.27,1.21
2,58,3,circular,-147.5,-152.7,120.0,-0.06,0.24,1.22
2,59,3,circular,-145.9,-152.0,122.5,-0.02,0.2,1.24
2,60,3,circular,-144.2,-151.2,124.9,0.01,0.15,1.25
2,61,3,circular,-142.5,-150.2,127.3,0.05,0.11,1.26
2,62,3,circular,-140.8,-149.2,129.6,0.09,0.08,1.27
2,63,3,circular,-139.1,-147.9,131.8,0.13,0.05,1.28
2,64,3,circular,-137.3,-146.5,133.9,0.17,0.03,1.29
2,65,3,circular,-135.6,-145.0,136.0,0.21,0.02,1.29
2,66,3,circular,-133.9,-143.5,138.1,0.25,0.01,1.3
2,67,3,circular,-132.3,-141.8,140.1,0.29,-0.01,1.3
2,68,3,circular,-130.6,-139.9,142.1,0.32,-0.03,1.3
2,69,3,circular,-128.8,-137.9,144.1,0.35,-0.06,1.3
